,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
2130,8156_SMC2_P1P2_ENSG00000136824,0,2,2,1,2,2,3,0,0,8,5,3,11,12,7,3,8,4,14,2,1,5,9,10,3,26,9,8,27,4,13,19,2,30,28,26,31,31,24,20,28,4,30,22,24,22,46,13,44,49,24,8,3,44,15,31,51,8,13,15,47,3,58,6,15,55,29,52,22,67,33,3,44,62,56,30,13,73,37,26,17,58,58,43,31,73,37,21,35,24,87,20,71,16,54,27,16,32,21
2131,8157_SMC3_P1P2_ENSG00000108055,0,1,3,0,3,5,2,2,2,9,2,2,2,2,1,7,1,15,1,1,2,12,11,2,10,21,21,5,2,16,11,28,19,27,27,1,13,6,3,6,17,12,12,15,13,24,29,18,36,18,8,28,25,32,5,30,11,48,41,35,10,1,23,21,41,13,44,4,1,70,1,12,54,31,41,29,56,2,16,45,38,77,61,69,46,37,61,32,86,89,20,80,28,20,71,1,48,57,23
2132,8158_SMC4_P1_ENSG00000113810,0,1,3,4,0,1,5,8,5,0,10,8,2,13,2,4,7,15,15,20,16,1,13,21,1,12,27,25,20,29,28,30,29,17,1,5,36,1,30,27,30,36,32,34,33,26,14,27,36,15,8,37,25,14,50,1,52,42,51,39,37,1,59,56,23,13,44,44,66,24,34,32,2,67,21,23,1,47,23,8,8,39,67,81,9,53,35,32,25,65,71,17,76,91,24,50,19,17,67
2133,8159_SMC4_P2_ENSG00000113810,0,2,1,1,2,2,3,0,7,2,5,3,9,12,7,13,14,8,12,7,11,15,19,0,22,18,15,18,24,21,0,26,27,7,12,14,18,36,25,0,13,13,10,42,35,8,12,43,12,11,23,42,52,52,55,43,33,23,58,19,61,22,50,18,53,4,36,29,6,64,69,11,8,50,17,71,24,0,42,52,35,30,4,21,57,33,18,4,49,29,32,30,89,70,81,43,39,35,70
2134,815_BDP1_P1P2_ENSG00000145734,0,2,2,0,4,6,4,5,8,6,9,9,7,5,13,12,9,7,7,9,7,10,20,5,7,17,6,12,8,8,29,7,24,10,11,7,35,30,2,15,7,27,6,40,4,2,7,37,9,32,19,22,7,10,10,6,9,7,23,60,9,49,11,40,54,5,12,7,62,45,54,64,27,52,13,17,12,34,36,10,48,59,66,56,22,10,29,35,36,12,9,24,10,52,2,74,29,45,89
2135,8160_SMC5_P1P2_ENSG00000198887,0,2,1,1,4,2,0,8,5,0,5,11,13,1,11,0,16,10,18,8,1,20,4,9,24,26,4,4,3,4,6,4,18,3,13,21,27,8,29,37,33,0,22,22,0,3,23,39,43,42,42,18,30,16,26,21,13,32,13,27,29,17,63,16,36,27,24,16,64,44,53,23,16,33,73,8,66,13,68,77,22,66,47,16,1,38,12,39,53,84,17,4,17,72,31,12,97,69,80
2136,8161_SMC6_P1P2_ENSG00000163029,0,1,1,1,4,1,0,8,5,0,10,11,13,1,11,0,16,10,15,20,16,1,13,9,1,12,17,25,0,27,28,30,32,3,29,5,16,21,10,24,23,41,25,17,19,31,14,2,48,48,29,50,6,31,32,36,34,11,1,58,15,45,1,34,2,10,4,1,2,68,10,10,73,15,16,36,28,64,34,76,74,1,64,71,73,79,57,23,12,35,10,77,81,45,8,26,43,61,16
2137,8165_SMG1_P1P2_ENSG00000157106,1,2,2,3,1,0,1,5,8,6,3,9,12,14,6,5,10,13,3,6,20,13,22,20,18,7,8,15,11,5,20,24,8,8,19,4,10,7,7,40,4,39,31,41,39,18,30,42,27,41,30,31,33,41,51,0,44,55,30,26,38,38,55,43,55,45,8,33,31,66,46,36,4,65,32,57,36,74,57,42,43,28,33,37,69,76,70,37,23,52,69,68,52,87,44,18,47,0,4
2138,8166_SMG5_P1P2_ENSG00000198952,1,2,2,3,1,0,1,5,8,6,3,9,12,14,6,5,10,13,3,6,20,13,22,20,18,7,8,15,11,5,20,24,8,8,19,4,10,7,7,40,4,39,31,41,39,18,30,42,27,41,30,31,33,41,51,0,44,55,30,26,38,38,55,43,55,45,8,33,31,66,46,36,4,65,32,57,36,74,57,42,43,28,33,37,69,76,70,37,23,52,69,68,52,87,44,18,47,0,4
2139,8167_SMG6_P1P2_ENSG00000070366,1,2,2,3,1,0,1,3,8,6,3,9,12,14,6,5,10,13,3,6,20,13,22,20,18,7,8,15,11,5,20,24,8,8,19,4,10,7,7,40,4,39,31,41,39,18,30,42,27,41,30,31,33,41,51,0,44,55,30,26,38,38,55,43,55,45,8,33,31,66,46,36,4,65,32,57,36,74,57,42,43,28,33,37,69,76,70,37,23,52,69,68,52,87,44,18,47,0,4
2140,8168_SMG7_P1P2_ENSG00000116698,1,2,2,3,1,0,1,5,8,6,3,9,12,14,6,5,10,13,3,6,20,13,22,20,18,7,8,15,11,5,20,24,8,8,19,4,10,7,7,40,4,39,31,41,39,18,30,42,27,41,30,31,33,41,51,0,44,55,30,26,38,38,55,43,55,45,8,33,31,66,46,36,4,65,32,57,36,74,57,42,43,28,33,37,69,76,70,37,23,52,69,68,52,87,44,18,47,0,4
2141,8169_SMG8_P1P2_ENSG00000167447,1,0,2,3,1,4,1,3,3,3,6,7,3,3,0,16,0,0,13,3,12,21,12,15,11,1,0,23,9,19,10,12,1,1,22,0,24,13,17,23,35,14,40,12,29,5,0,23,1,22,14,17,44,29,33,19,21,57,33,42,34,31,62,63,14,34,34,12,69,31,41,42,37,39,15,6,33,27,19,53,28,51,27,38,40,2,86,41,52,16,27,50,13,47,35,60,51,70,54
2142,8170_SMG9_P1P2_ENSG00000105771,1,0,2,3,1,4,6,1,3,3,6,7,3,3,0,16,0,0,13,3,12,21,12,15,11,1,0,23,9,19,10,12,1,1,22,0,24,13,17,23,35,14,40,12,29,5,0,23,1,22,14,46,44,29,33,19,21,57,33,42,34,31,62,63,14,34,34,12,69,31,41,42,37,39,15,6,33,27,19,53,28,51,27,38,40,2,86,41,52,16,27,50,13,47,35,60,51,70,54
2143,8184_SMN2_ENST00000380743.4_ENSG00000205571,0,1,3,0,3,5,2,4,6,10,7,6,6,11,5,2,15,5,11,10,21,11,5,7,9,9,23,14,13,0,16,16,6,6,6,11,9,15,12,17,32,7,5,37,3,4,33,40,3,0,31,35,2,19,14,25,56,27,9,45,3,6,5,35,57,38,7,60,8,57,49,4,55,34,12,37,7,24,48,9,37,15,52,82,14,3,56,38,37,77,75,47,45,81,3,40,89,30,7
2144,8185_SMNDC1_P1P2_ENSG00000119953,0,2,2,1,4,6,4,8,5,0,9,11,13,1,11,0,16,10,18,8,1,20,4,14,23,2,17,1,0,27,5,22,18,24,13,21,22,35,29,1,5,8,21,8,34,30,40,20,17,3,9,30,29,30,1,45,42,46,45,22,22,46,20,1,43,22,37,64,27,47,52,29,62,27,29,40,27,25,66,1,45,49,37,44,53,67,48,84,73,87,83,39,53,48,95,42,22,85,45
2145,8190_SMU1_P1P2_ENSG00000122692,0,1,3,0,3,5,2,4,6,10,7,6,6,11,5,2,15,5,11,10,21,11,5,7,9,9,23,14,13,0,16,16,6,28,6,11,9,15,12,17,9,7,5,16,3,42,10,0,3,40,3,6,37,43,36,4,15,14,40,28,43,43,47,11,5,49,53,13,37,14,32,37,22,9,53,14,70,76,17,64,51,44,74,9,81,48,21,5,60,5,59,12,79,24,62,25,31,64,44
2146,8191_SMUG1_P1P2_ENSG00000123415,0,1,1,1,0,2,0,8,5,0,10,11,13,1,11,0,16,10,18,8,19,20,6,9,24,6,4,4,15,27,6,25,32,15,29,33,27,19,6,8,33,17,22,33,23,11,5,21,24,19,13,13,30,53,12,5,50,11,54,58,46,9,19,34,16,41,35,39,13,2,38,10,52,38,55,22,10,68,65,23,76,60,70,0,33,52,49,55,88,20,74,29,87,84,41,80,68,47,33
2147,81_ACD_P1P2_ENSG00000102977,0,1,1,1,4,2,0,8,5,0,10,11,13,1,11,0,16,10,18,20,19,20,13,9,1,6,4,4,0,27,6,4,32,3,29,21,16,21,10,37,33,41,22,33,0,3,23,39,24,48,42,50,6,45,32,36,34,11,29,58,15,24,43,34,48,10,4,62,67,52,10,10,73,69,16,53,28,70,34,46,74,32,68,48,52,20,57,11,41,58,10,42,81,12,8,86,93,8,88
2148,8205_SNAPC1_P1P2_ENSG00000023608,1,2,2,1,2,2,3,0,0,8,5,3,11,12,7,13,14,8,12,7,11,15,19,0,22,18,15,18,24,21,0,26,27,7,12,14,37,36,25,0,13,28,24,42,38,8,12,31,12,47,6,12,52,17,55,43,3,12,36,19,26,44,7,18,53,30,36,29,42,42,47,11,8,50,17,71,24,72,0,52,35,30,4,21,57,33,14,4,13,29,55,76,89,70,81,43,39,35,70
2149,8206_SNAPC2_P1P2_ENSG00000104976,0,1,3,0,3,5,2,4,6,10,7,6,6,11,5,2,15,5,11,10,21,11,5,7,9,9,23,14,13,0,16,16,6,6,17,11,9,15,12,17,32,7,5,37,3,4,33,40,3,0,31,35,2,19,14,25,56,27,9,45,3,6,5,35,57,38,7,38,8,57,49,4,55,34,12,37,58,24,48,9,37,15,52,82,14,3,56,38,37,77,75,47,45,81,3,40,89,30,7
2150,8207_SNAPC3_P1P2_ENSG00000164975,0,1,3,0,3,5,2,4,6,10,7,6,6,11,5,2,15,5,11,10,21,11,5,7,9,9,23,14,13,0,16,16,6,6,17,11,9,15,12,17,32,7,5,37,3,4,33,40,3,0,31,35,2,6,14,25,5,27,9,3,60,6,38,35,57,38,7,38,57,57,49,4,55,34,12,37,58,24,48,59,37,15,52,82,14,74,56,74,37,40,75,47,45,81,3,40,89,58,7
2151,8208_SNAPC4_P1P2_ENSG00000165684,1,0,0,2,5,3,7,7,1,1,11,10,5,10,15,9,11,9,17,13,14,2,21,22,19,22,14,28,1,9,22,3,16,9,4,20,26,26,9,35,40,40,19,23,30,21,13,24,37,34,22,10,48,0,49,32,17,18,34,25,56,41,35,37,21,48,56,25,12,22,28,52,57,73,47,39,38,19,60,27,18,76,18,14,77,22,71,20,14,74,48,88,80,17,25,64,23,36,39
2152,8209_SNAPC5_P1P2_ENSG00000174446,0,1,3,0,3,5,2,4,6,10,7,6,6,11,5,2,15,5,11,10,21,11,5,7,9,9,23,14,13,0,16,16,6,6,17,11,9,15,12,17,32,7,5,37,3,4,33,40,3,0,31,35,2,6,14,25,5,27,9,3,60,6,38,35,57,38,7,38,57,57,49,4,55,34,12,37,58,24,48,59,37,15,52,82,14,74,56,74,37,40,75,85,45,81,3,40,89,58,7
2153,8213_SNF8_P1P2_ENSG00000159210,1,0,0,2,5,3,7,7,1,1,1,10,10,10,15,9,11,9,17,13,14,2,21,22,19,22,14,28,1,9,22,3,16,9,23,20,34,26,9,35,40,23,19,39,1,21,24,24,41,34,4,51,28,47,0,40,53,54,5,44,36,10,9,44,18,6,10,25,55,59,50,9,33,37,23,69,0,42,5,69,23,73,38,47,60,45,16,77,33,63,85,26,85,59,39,35,65,92,30
2154,8214_SNIP1_P1P2_ENSG00000163877,0,1,3,0,3,5,2,4,6,10,7,6,6,11,5,2,15,5,11,10,21,11,5,7,9,9,23,14,13,0,16,16,6,28,6,11,9,15,12,17,9,7,5,16,3,42,10,0,3,40,3,6,37,19,36,4,56,14,40,28,3,43,5,11,5,7,53,60,8,14,6,37,22,9,53,14,7,38,79,64,51,44,17,9,38,82,13,88,7,5,59,72,79,69,62,84,85,64,32
2155,8216_SNRNP200_P1P2_ENSG00000144028,0,1,3,0,3,5,2,4,6,10,7,6,6,11,5,2,15,5,11,10,21,11,5,7,9,9,23,14,13,0,16,16,6,28,6,11,9,15,12,17,9,7,5,16,3,42,10,0,3,40,3,6,37,43,36,4,15,14,40,28,43,43,47,11,5,49,53,13,37,14,32,37,22,9,53,72,70,76,17,64,51,41,74,9,81,48,21,5,60,5,59,12,79,24,62,25,31,18,44
2156,8217_SNRNP25_P1P2_ENSG00000161981,0,2,2,1,4,6,4,5,8,8,5,3,11,12,11,3,8,4,14,2,1,5,4,10,3,26,9,8,27,4,5,19,18,24,28,10,22,34,23,11,5,32,30,22,34,14,3,34,17,3,2,15,29,30,1,12,54,52,13,31,39,30,20,59,43,22,55,68,27,20,52,71,44,27,39,45,27,37,26,55,3,27,10,84,37,8,84,6,21,87,37,39,53,48,37,68,75,65,45
2157,8218_SNRNP27_P1P2_ENSG00000124380,0,1,1,0,4,6,4,8,5,0,10,11,13,1,11,0,16,10,15,20,16,1,13,14,23,2,17,1,0,12,28,22,9,16,2,30,20,35,36,1,41,41,1,8,42,31,40,38,0,9,48,2,46,3,23,24,4,1,31,13,50,14,49,52,63,18,65,45,19,27,37,29,36,55,44,68,60,41,9,34,40,36,30,25,23,46,25,84,85,1,44,21,49,68,95,11,59,85,63
2158,8219_SNRNP35_P1P2_ENSG00000184209,0,2,2,1,4,6,4,5,8,8,5,3,11,12,11,3,8,4,14,2,1,5,4,10,3,26,9,8,27,4,5,19,18,24,28,10,22,34,23,11,5,32,30,22,34,14,3,34,17,3,2,15,29,30,1,12,54,52,13,31,39,30,20,59,43,22,55,68,27,20,52,71,44,8,39,45,27,37,26,55,3,27,10,84,37,8,84,6,21,87,37,39,53,48,37,68,75,65,45
2159,821_BET1_P1P2_ENSG00000105829,0,2,1,1,0,2,0,6,7,2,0,0,9,9,12,6,2,12,8,12,5,6,15,12,17,11,12,9,18,7,17,0,17,29,5,2,28,14,15,29,38,42,35,14,32,34,26,12,14,30,15,45,24,13,13,50,49,58,27,12,25,12,17,50,64,54,45,51,30,29,20,8,23,21,24,10,4,31,38,31,53,26,9,41,30,86,32,42,27,18,31,2,56,37,22,30,8,48,76
2160,8220_SNRNP40_P1P2_ENSG00000060688,1,0,0,2,5,4,6,1,4,3,4,7,1,0,14,1,6,18,0,18,8,19,16,8,16,16,7,2,19,13,2,23,5,5,8,19,14,22,11,2,14,34,9,9,43,20,18,8,28,33,43,29,27,24,34,7,55,51,12,48,33,54,16,32,51,50,23,50,45,60,70,1,21,61,3,56,35,43,27,14,78,69,1,53,50,59,31,71,67,3,79,19,82,10,89,7,63,53,22
2161,8221_SNRNP48_P1P2_ENSG00000168566,0,1,3,0,3,5,2,4,5,0,10,2,2,2,1,7,1,15,1,4,10,4,11,2,10,21,21,5,2,12,11,28,9,27,27,1,20,5,30,34,22,18,1,32,41,12,4,11,36,50,8,19,25,23,23,30,40,5,3,39,53,33,23,21,27,44,44,30,20,70,64,44,54,23,60,29,54,29,32,67,64,54,67,69,29,58,15,82,55,39,7,51,14,20,91,90,88,57,3
2162,8222_SNRNP70_P1P2_ENSG00000104852,0,1,3,0,3,5,2,4,6,10,7,6,6,11,5,2,15,5,11,10,21,11,5,7,9,9,23,14,13,0,16,16,6,6,17,11,9,15,12,17,32,7,5,37,3,4,33,40,3,0,31,35,2,6,14,25,5,27,9,3,60,6,38,35,57,38,7,38,57,57,49,4,18,71,58,37,58,24,48,59,37,15,3,82,14,3,56,38,37,40,75,85,45,8,70,67,79,58,7
2163,8223_SNRPA1_P1P2_ENSG00000131876,0,1,3,0,3,5,2,4,6,10,7,6,6,11,5,2,15,5,11,10,21,11,5,7,9,9,23,14,13,0,16,16,6,28,6,11,9,15,12,17,32,7,5,16,3,4,10,40,3,0,3,35,2,19,14,25,56,27,9,45,3,6,5,35,42,7,7,60,8,57,6,4,55,34,12,14,7,38,79,9,37,44,17,36,38,3,13,38,7,77,75,47,4,81,3,40,89,30,32
2164,8224_SNRPA_P1P2_ENSG00000077312,0,2,2,0,4,6,4,5,8,6,9,9,7,5,13,12,9,7,7,9,7,10,20,5,7,17,6,12,8,8,29,7,24,10,11,7,35,3,2,15,7,27,6,6,4,2,7,5,9,32,25,22,7,35,29,6,9,53,47,4,28,7,31,26,9,28,12,22,10,6,5,67,60,11,13,49,12,12,4,51,11,9,28,4,44,24,60,60,72,88,86,65,91,5,65,74,96,14,89
2165,8226_SNRPB_P1P2_ENSG00000125835,0,1,3,0,3,5,2,4,6,10,7,6,6,11,5,2,15,5,11,10,21,11,5,7,9,9,23,14,13,0,16,16,6,28,6,11,9,15,12,17,32,7,5,16,3,4,10,40,3,0,31,35,2,19,14,25,56,27,9,45,3,6,5,35,57,38,7,60,8,57,49,4,55,34,12,37,7,24,48,9,37,15,52,36,14,3,56,38,37,77,75,47,45,81,3,40,89,30,7
2166,8227_SNRPC_P1P2_ENSG00000124562,0,1,3,0,3,5,2,4,6,10,7,6,6,11,5,2,15,5,11,10,21,11,5,7,9,9,23,14,13,0,16,16,6,6,17,11,9,15,12,17,32,7,5,37,3,4,33,40,22,0,31,35,2,6,14,25,5,27,9,3,60,6,38,35,57,38,7,38,57,57,49,4,18,71,58,37,58,24,48,59,37,15,3,82,14,3,56,38,37,40,75,85,45,8,70,67,79,58,7
2167,8228_SNRPD1_P1P2_ENSG00000167088,0,1,3,0,3,5,2,4,6,10,7,6,6,11,5,2,15,5,11,10,21,11,5,7,9,9,23,14,13,0,16,16,6,6,6,11,9,15,12,17,32,7,5,37,3,4,33,40,3,0,31,35,2,19,14,25,56,27,9,45,3,6,5,35,57,38,7,60,8,57,49,4,55,34,12,37,7,24,48,9,37,15,52,82,14,3,56,38,37,77,75,47,45,81,3,40,89,30,7
2168,8229_SNRPD2_P1P2_ENSG00000125743,0,1,3,0,3,5,2,4,6,10,7,6,6,11,5,2,15,5,11,10,21,11,5,7,9,9,23,14,13,0,16,16,6,28,6,11,9,15,12,17,32,7,5,16,3,4,10,40,3,0,3,35,2,19,14,25,56,27,9,45,3,6,5,35,57,38,7,60,8,57,49,4,55,34,12,14,7,38,48,9,37,44,52,36,14,3,56,38,37,77,75,47,45,81,3,40,89,30,7
2169,8230_SNRPD3_P1P2_ENSG00000100028,0,1,3,0,3,5,2,4,6,10,7,6,6,11,5,2,15,5,11,10,21,11,5,7,9,9,23,14,13,0,16,16,6,6,17,11,9,15,12,17,32,7,5,37,3,4,33,40,3,0,31,35,2,6,14,25,5,27,9,3,60,6,38,35,57,38,7,38,57,57,49,4,55,34,12,37,58,24,48,59,37,15,52,82,14,74,56,74,37,40,75,47,45,81,3,40,9,58,7
2170,8231_SNRPE_P1P2_ENSG00000182004,0,1,3,0,3,5,2,4,6,10,7,6,6,11,5,2,15,5,11,10,21,11,5,7,9,9,23,14,13,0,16,16,6,28,6,11,9,15,12,17,9,7,5,16,3,42,10,0,3,40,3,6,37,19,36,4,56,14,40,28,3,43,5,11,5,49,53,60,8,14,32,41,55,34,53,14,7,76,17,9,5,44,74,70,81,48,21,5,60,77,3,12,22,81,3,40,89,30,44
2171,8232_SNRPF_P1P2_ENSG00000139343,0,1,3,0,3,5,2,4,6,10,7,6,6,11,5,2,15,5,11,10,21,11,5,7,9,9,23,14,13,0,16,16,6,6,17,11,9,15,12,17,32,7,5,37,3,4,33,40,3,0,31,35,2,6,14,25,5,27,9,3,60,6,38,35,57,38,7,38,57,57,49,4,55,34,12,37,58,24,48,59,37,15,52,82,14,74,56,74,37,40,75,85,45,81,3,40,9,58,7
2172,8233_SNRPG_P1P2_ENSG00000143977,0,1,3,0,3,5,2,4,6,10,7,6,6,11,5,2,15,5,11,10,21,11,5,7,9,9,23,14,13,0,16,16,6,28,6,11,9,15,12,17,32,7,5,16,3,4,10,0,3,0,3,35,2,43,14,25,15,27,9,45,43,6,47,35,57,38,7,13,37,57,49,41,55,34,12,37,70,24,48,70,5,15,52,70,14,3,56,38,37,77,3,47,22,81,3,40,89,30,7
2173,8235_SNTB2_P1P2_ENSG00000168807,1,0,0,2,2,4,6,1,4,3,6,7,3,3,14,1,6,18,0,11,3,0,16,6,6,8,13,16,17,26,21,13,14,32,30,17,21,18,37,21,27,5,43,30,5,40,42,41,49,43,26,34,40,4,4,27,35,38,46,14,23,23,29,47,61,29,11,21,63,35,57,19,17,74,37,75,55,67,6,47,58,24,23,61,64,16,78,53,32,78,51,59,58,30,60,71,45,56,34
2174,8236_SNUPN_P1P2_ENSG00000169371,1,2,2,3,2,4,6,1,4,3,6,7,3,3,0,16,13,0,9,3,12,21,12,15,11,1,0,23,9,19,10,32,1,1,14,0,8,33,17,32,6,14,42,4,17,37,6,23,1,29,39,46,23,50,7,55,7,24,33,10,11,2,2,3,14,14,43,12,36,63,14,27,67,47,48,6,57,60,19,5,66,50,27,1,16,2,26,72,52,43,27,50,13,18,63,28,37,67,11
2175,8237_SNW1_P2_ENSG00000100603,1,0,0,2,5,3,7,7,1,1,1,10,10,8,3,15,17,3,4,16,0,14,10,19,14,13,18,6,10,11,24,10,23,31,26,32,5,4,14,30,20,16,16,27,25,36,32,19,2,12,38,43,41,36,31,49,6,49,26,33,35,27,52,0,65,39,26,26,58,62,13,22,3,6,70,63,14,16,12,74,69,23,62,2,35,57,24,36,77,62,38,18,83,67,80,70,35,34,71
2176,8238_SNW1_P1_ENSG00000100603,0,1,3,0,3,5,2,4,6,10,7,6,6,11,5,2,15,5,11,10,21,11,5,7,9,9,23,14,13,0,16,16,6,28,6,11,9,15,12,17,9,7,5,16,3,42,10,0,3,40,3,6,37,19,36,4,56,14,40,45,3,43,5,11,42,7,53,60,8,14,6,37,22,9,53,14,7,38,79,64,51,44,17,9,38,82,13,88,7,5,59,72,79,69,62,84,85,64,32
2177,8244_SNX15_P1_ENSG00000110025,1,2,2,3,2,4,6,1,4,3,6,7,3,3,0,16,13,6,9,11,3,0,3,6,6,8,13,16,29,1,7,32,14,32,14,34,8,33,1,33,36,30,11,4,17,27,34,16,15,6,39,1,9,18,21,41,7,0,56,49,24,36,56,57,34,64,28,58,39,1,39,46,1,51,75,31,41,23,28,25,0,78,16,32,49,44,8,43,10,53,63,79,21,64,7,34,12,43,49
2178,8245_SNX15_P2_ENSG00000110025,1,0,0,2,5,3,7,7,1,1,4,10,1,10,15,9,11,9,17,13,14,2,7,16,0,22,25,17,4,3,30,20,31,11,23,28,34,12,20,31,39,23,0,39,1,41,21,35,41,31,44,51,28,47,24,40,53,43,53,44,36,52,54,44,18,63,10,31,55,26,50,43,58,18,23,15,0,66,5,69,65,73,45,24,60,45,74,34,33,76,52,73,85,59,39,14,92,90,30
2179,825_BGLAP_P1P2_ENSG00000242252,0,2,1,1,4,2,0,8,5,0,10,11,13,1,11,0,16,10,18,8,19,20,4,9,24,6,4,4,0,27,6,4,18,15,13,21,27,8,29,37,33,0,22,33,0,3,23,39,43,42,42,18,30,16,26,21,13,32,54,6,29,17,63,16,36,27,24,16,64,44,53,23,52,38,55,8,66,13,53,77,22,13,12,16,1,11,49,39,53,84,17,4,39,72,53,12,97,69,80
2180,8266_SOD1_P1P2_ENSG00000142168,0,1,3,0,3,5,2,4,6,10,7,6,6,11,5,2,15,5,11,10,21,11,5,7,9,9,23,14,13,0,16,16,6,6,17,11,9,15,12,17,32,7,5,37,3,4,33,40,3,0,31,35,2,6,14,25,5,27,9,45,60,6,38,35,57,38,7,38,57,57,49,4,55,34,12,37,58,24,48,9,37,15,52,82,14,3,56,38,37,77,75,47,45,81,3,40,89,30,7
2181,8267_SOD2_P1P2_ENSG00000112096,1,0,0,2,5,3,7,7,1,7,1,4,10,8,10,8,4,14,16,0,18,9,2,1,12,4,2,10,22,24,14,27,11,26,10,36,23,25,4,7,8,20,26,31,14,32,47,28,45,5,36,21,17,12,41,37,47,22,19,24,6,58,0,24,31,36,50,49,68,30,15,6,68,56,40,2,49,26,40,0,2,6,81,6,41,15,51,24,8,21,4,78,67,77,36,76,20,12,46
2182,8271_SON_P1_ENSG00000159140,0,1,3,0,3,5,2,4,6,10,7,6,6,11,5,2,15,5,11,10,21,11,5,7,9,9,23,14,13,0,16,16,6,6,17,11,9,15,12,17,32,7,5,37,3,4,33,40,3,0,31,35,2,6,14,25,5,27,9,3,60,6,38,35,57,38,7,38,57,57,49,41,55,34,12,37,58,24,48,59,5,15,52,82,14,74,56,74,37,40,3,85,22,81,78,40,9,58,7
2183,8272_SON_P2_ENSG00000159140,1,0,0,2,5,3,7,7,1,1,1,10,10,8,3,15,17,3,4,16,0,14,10,19,14,13,18,6,10,11,24,10,23,2,26,3,5,4,14,30,20,16,16,27,25,36,32,19,2,38,38,43,41,36,19,49,6,49,26,33,19,8,52,0,65,39,26,26,58,33,13,22,70,6,63,63,14,78,12,74,69,23,6,2,72,34,24,36,19,0,38,52,5,26,26,70,86,72,71
2184,8306_SP1_P1P2_ENSG00000185591,1,0,0,2,5,3,6,1,4,7,4,4,1,0,14,1,6,18,0,18,8,19,7,23,16,16,16,17,19,18,2,8,5,5,20,8,25,22,11,2,14,1,37,9,31,0,18,9,10,13,20,39,1,27,34,38,2,29,35,5,12,0,33,60,1,26,54,0,33,34,30,25,21,42,67,56,75,33,14,71,32,14,51,73,0,13,50,56,67,31,15,31,24,10,58,85,74,55,48
2185,8307_SP2_P1P2_ENSG00000167182,1,2,2,3,2,4,6,1,4,3,6,7,3,3,0,16,13,6,9,11,3,0,3,6,6,8,13,16,29,1,7,32,14,23,14,34,8,33,1,33,36,30,11,4,17,27,34,16,15,29,39,1,9,50,21,41,7,24,56,49,11,36,2,19,3,64,28,58,36,63,39,46,67,51,48,44,41,23,28,5,0,78,16,67,16,44,26,72,10,23,36,79,21,18,94,34,37,13,90
2186,8317_SPAG7_P1P2_ENSG00000091640,0,1,1,4,0,1,5,8,5,0,10,8,4,13,2,4,7,1,2,5,9,3,1,21,13,20,1,21,12,29,12,5,20,17,1,25,12,32,16,3,30,9,15,0,12,23,36,29,16,15,35,23,38,1,37,39,1,16,39,1,20,35,59,56,39,0,30,5,38,24,34,69,61,67,69,54,71,6,76,16,44,33,71,18,65,50,10,45,74,28,28,43,38,32,84,49,69,54,15
2187,8325_SPATA5L1_P1P2_ENSG00000171763,0,1,1,1,0,1,0,8,5,0,10,11,13,1,11,0,16,10,15,20,16,1,13,21,1,12,17,25,20,29,28,25,32,17,29,5,16,21,10,24,23,41,25,17,19,11,14,2,48,48,29,50,15,31,50,1,34,11,1,58,5,45,1,34,2,52,15,1,2,68,10,32,2,15,64,36,28,64,62,76,74,1,64,71,73,79,76,23,12,35,64,77,2,45,73,26,43,61,16
2188,8326_SPATA5_P1P2_ENSG00000145375,0,1,1,1,4,6,0,8,5,0,10,11,13,1,11,0,16,10,15,20,16,1,13,14,1,12,17,4,0,27,28,4,32,3,29,21,16,21,10,24,23,41,22,17,19,31,14,38,0,48,48,50,6,45,32,36,4,1,29,13,50,24,43,52,48,10,4,62,67,27,10,29,73,55,16,53,28,70,9,46,40,36,68,48,52,79,57,11,41,58,10,42,81,83,8,95,93,83,88
2189,8331_SPC24_P1P2_ENSG00000161888,0,1,3,0,3,5,2,4,6,10,7,2,2,2,1,7,1,15,1,4,10,4,11,2,10,21,21,5,2,16,11,28,19,27,27,1,13,6,3,6,17,12,12,15,13,24,4,18,22,50,47,19,14,23,5,30,11,48,3,35,53,34,57,5,29,44,16,4,44,4,64,44,11,41,7,29,18,65,16,37,13,70,35,3,2,37,2,29,83,8,65,80,57,20,12,55,57,3,23
2190,8332_SPC25_P1P2_ENSG00000152253,0,1,3,0,3,5,2,4,6,10,7,2,2,2,1,7,1,15,1,4,10,4,11,2,10,21,21,5,2,16,11,28,19,27,27,1,13,6,3,6,17,12,12,15,13,24,4,18,22,50,47,19,14,23,5,30,11,48,3,35,53,34,57,5,29,44,16,4,44,4,64,44,11,41,7,29,18,65,16,37,13,20,35,3,46,37,2,29,83,8,65,80,57,20,12,55,57,3,23
